text,label
Pakistan holds al-Qaeda suspects Police in the Pakistani city of Peshawar say they have arrested two foreign al-Qaeda suspects.,0
Death and Sorrow Stalk Sudanese Across Border Hundreds of new refugees from Sudan have poured into overwhelmed camps in Chad. This latest influx is an alarming barometer of the violence inside Darfur.,0
"Al-Sadr Tells Militia to Turn Over Shrine NAJAF, Iraq - Sporadic gunfire echoed through Najaf on Friday after a night of heavy U.S. bombing that saw radical cleric Muqtada al-Sadr call on his fighters to hand control of a revered Najaf shrine to top Shiite religious authorities...",0
"Kerry Takes Job Creation Message to N.C. CHARLOTTE, N.C. - Democratic presidential hopeful John Kerry came to the heart of a conservative state hit hard by job losses over the past four years to tout his plan for curbing the export of jobs by cutting corporate taxes and enforcing trade agreements...",0
Argentina's Women Sail Into Hockey Semi-Finals  ATHENS (Reuters) - Top-ranked Argentina booked their berth  in the women's hockey semi-finals at the Athens Olympics on  Friday but defending champions Australia now face an obstacle  course to qualify for the medal matches.,1
"Now free, Jenkins arrives to live on Japanese island with family US deserter and former Army Sgt. Charles Jenkins arrived Tuesday on a remote Japanese island, where he said he hoped to  quot;live my remaining days with my wife and children.",0
"North Korea Urges Refugees to Return to 'Warm Home' (Reuters) Reuters - North Korea appealed to refugees who have\sought asylum in the South to return to the impoverished state,\avoiding for once labeling them ""human scum"" and saying a warm\home awaits them.",0
Kidnappers Set to Free US Journalist A top aide to firebrand Shiite cleric Muqtada al-Sadr said today that kidnappers who abducted and threatened to kill a US journalist had promised to set him free. ,0
"Russian textbooks omit Soviets #146; dark chapters MOSCOW -- If you can judge a book by its cover, then the  quot;History of Russia and the World in the 20th Century quot; tells students that the Soviet past was all pride and glory: Three of four cover photos invoke Soviet propaganda.",0
"Sharon and Arafat defy supporters  JERUSALEM -- Embattled leaders Ariel Sharon and Yasser Arafat rebuffed demands from their backers yesterday, holding steadfast to positions posing great political risk: Sharon insisted he will press on with efforts to pull out of Gaza despite a stinging rebuke from his party, while Arafat refused to sign reform legislation.",0
"Pakistan hunts for key Al Qaeda figure  ISLAMABAD, Pakistan -- Pakistani security forces are hunting a Libyan Al Qaeda leader whom senior intelligence officials see as a possible key to finding Osama bin Laden and others in the terrorist network's inner circle.",0
"At ancient site, a very modern debate -- over traffic SALISBURY, England -- Whoever built Stonehenge, the 5,000-year-old circle of megaliths that towers over green fields in southern England and lures a million visitors a year, could not have planned for the automobile.",0
"Doctors involved in abuse at Abu Ghraib, report  LONDON -- Doctors working for the US military in Iraq collaborated with interrogators in the abuse of detainees at Baghdad's Abu Ghraib prison, profoundly breaching medical ethics and human rights, a bioethicist charges in The Lancet medical journal.",0
"UN marks year since deadly bombing of Iraq headquarters  GENEVA -- The bombing that wrecked UN offices in Baghdad and killed 22 colleagues a year ago was agony for the United Nations, but terrorist threats won't deter it from helping the victims of conflict, Secretary General Kofi Annan said yesterday at a memorial.",0
"North Korea Urges Refugees to Return to 'Warm Home'  SEOUL (Reuters) - North Korea appealed to refugees who have  sought asylum in the South to return to the impoverished state,  avoiding for once labeling them ""human scum"" and saying a warm  home awaits them.",0
Sadr's aides urge militants to free kidnapped journalist BAGHDAD -- Top aides to firebrand Shi'ite cleric Moqtada al-Sadr called on kidnappers yesterday to free a Western journalist they are threatening to kill unless US forces withdraw from the holy city of Najaf.,0
"Media companies lose file-sharing case SAN FRANCISCO Grokster and StreamCast Networks are not liable for the swapping of copyright content like movies and music through their file-sharing software, a federal appeals court ruled Thursday, in a blow to film studios and record labels. ",2
24-hour push for NI powersharing Talks to revive powersharing in Northern Ireland have entered a final 24-hour push as Britain and Ireland prepared to publish their painstakingly negotiated peace plans.,0
"Apple recalls 28,000 overheating PowerBook batteries Apple is recalling about 28,000 batteries that shipped this year in its PowerBook G4 portable computers. ",3
"Failure in demand causes LCD sales slump IT #39;S OFFICIAL. People didn #39;t flock to buy LCD units in the second quarter which is disappointing news for manufacturers, which are now awash with the fancy thin film transistor glass. ",3
"Hochschorner brothers win C2 gold Pavol and Peter Hochschorner took the gold medal once again in pairs canoe slalom Friday, winning by more than 3 seconds. ",1
"Greek Police Hand Kenteris Crash Report to Prosecutor  ATHENS (Reuters) - Traffic police have handed their report  to Athens prosecutors on the motorcycle crash reported by  disgraced Greek sprinters Costas Kenteris and Katerina Thanou,  a police source said on Friday.",1
Brit relay teams go through Britain's men's and women's relay teams qualify for their  4x100m medley finals.,1
"Colombian Charged in Fla. With Buying Guns (AP) AP - A Colombian arms broker was charged with trying to buy  #36;4 million in grenade launchers, machine guns, other high-powered weapons and munitions for a leftist rebel group and promising 2 tons of cocaine as partial payment.",0
"WHO and FAO kept in dark on bird flu virus found in pigs in China (AFP) AFP - UN health and agriculture officials in China said they were not informed by the government of the deadly H5N1 bird flu virus being found in pigs, the first such discovery in the world.",0
"30,000 More Sudanese Threaten to Cross to Chad -UN  GENEVA (Reuters) - Some 30,000 Sudanese, victims of fresh  attacks by Arab militia inside Darfur, have threatened to cross  into Chad, the U.N. refugee agency warned on Friday.",0
"Jackson's Lavish Lifestyle Put on Display SANTA MARIA, Calif. - Michael Jackson's elegant home with its lavish playground for children was placed on display in a courtroom as defense attorneys showed a judge videotapes of a raid last year on the pop star's Neverland estate...",0
"Nichols Won't Appeal State Convictions PONCA CITY, Okla. - Deciding at the last possible moment not to appeal his conviction, Oklahoma City bombing conspirator Terry Nichols brought his case to a final close, saying he hoped it would begin a ""long-awaited healing process.""   For Nichols, it means a life in prison with no further recourse...",0
Terror List Snag Nearly Grounds a Kennedy WASHINGTON - A top Homeland Security official has apologized to Sen. Edward M...,0
"Sheffield, Yanks Rally for Win Over Twins The New York Yankees wasted a six-run lead and were about to get swept by the Minnesota Twins until Gary Sheffield saved them - just as he has so often this season. Sheffield homered twice and keyed a four-run rally in the ninth inning Thursday night, sending the Yankees to a seesaw, 13-10 victory in Minnesota...",0
"Al-Sadr Aide: We Will Surrender Shrine NAJAF, Iraq - Followers loyal to radical Shiite cleric Muqtada al-Sadr said Friday they were preparing to hand control of the revered Imam Ali Shrine to top Shiite religious authorities in a bid to end a two-week-old uprising in the holy city of Najaf.    Al-Sadr aide Ahmed al-Shaibany said he was on his way to the office of Grand Ayatollah Ali al-Sistani, Iraq's top Shiite Muslim cleric, to offer to present officials there with keys to the shrine...",0
"Steroid scandal will be given lip service Do you assume this raging scandal will be enough to overhaul Major League Baseball #39;s laughable drug policy? If so, you must think Bill Clinton didn #39;t have sex with that woman.",1
"Legal peer-to-peer services: Gimmick or Genius? Few in the tech world need an introduction to Napster #39;s founder, the college dropout whose revolutionary file-swapping technology shook the foundations of the \$11bn record industry.",3
Stocks to Open Lower on Oil Concerns NEW YORK - U.S. stocks are seen slightly lower at the open Friday as oil's latest push into record territory continues to unnerve investors...,0
"Congo Pulls Diplomats Out of Burundi (Reuters) Reuters - The Democratic Republic of Congo has\pulled all of its diplomats out of neighboring Burundi\following the slaughter of Congolese Tutsi refugees there last\week, its foreign minister said on Friday.",0
Stocks to Watch on Aug. 20 (Reuters) Reuters - U.S. stocks to watch: GOOGLE INC.\(GOOG.O) Google shares jumped 18 percent in their long-awaited\stock market debut on Thursday after a scaled-down  #36;1.67\billion IPO marked by missteps and lackluster market\conditions. The stock closed at  #36;100.34.,2
"'Mean Creek': A familiar flow (USATODAY.com) USATODAY.com - This tiny shot-on-video downer hits theaters at the same time as a more deluxe home version of Martin Scorsese's career-making melodrama Mean Streets comes to DVD. The timing is probably coincidence, because Creek's anti-urban setting (largely a boat in rocky waters) has far more in common with several other well-known movies, which is part of its problem.",3
"China Mobile Suspends Chinadotcom Mobile Services (Reuters) Reuters - Chinadotcom (CHINA.O) said on Friday\that its Go2joy mobile messaging unit has been sanctioned by\China Mobile (CHL.N), as part of a broad crackdown on\aggressive marketing by it and 21 other companies.",3
"Stocks May Fall at Open, Oil Weighs  NEW YORK (Reuters) - U.S. stocks are seen falling for a  second-straight day on Friday on concerns the economy and  corporate profits will slow after crude futures touched another  record in overnight trading.",2
"Oil at New High Over \$49  LONDON (Reuters) - Oil prices raced to fresh highs on  Friday, carrying U.S. crude over \$49 a barrel, driven by  escalating violence in Iraq and unabated demand growth from  China and India.",2
"Stocks to Watch on Aug. 20  NEW YORK (Reuters) - U.S. stocks to watch: GOOGLE INC.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt; Google shares jumped 18 percent in their long-awaited  stock market debut on Thursday after a scaled-down \$1.67  billion IPO marked by missteps and lackluster market  conditions. The stock closed at \$100.34.  ",2
"Congo Pulls Diplomats Out of Burundi  KINSHASA (Reuters) - The Democratic Republic of Congo has  pulled all of its diplomats out of neighboring Burundi  following the slaughter of Congolese Tutsi refugees there last  week, its foreign minister said on Friday.",0
Brugnetti Strides to First Gold in 20km Walk  ATHENS (Reuters) - Italian Ivano Brugnetti strode to  victory in the first athletics final of the Athens Olympics on  Friday with a commanding performance in the men's 20km walk.,1
"Bankruptcy Survivable, US Airways CEO Says  A ""frustrated"" chief executive of US Airways Group Inc. told employees yesterday that despite recent assertions from the airline's chairman, the carrier could survive a second bankruptcy filing -- but only with revised labor agreements.",2
Developing countries invest abroad Developing countries are starting to flex their financial muscles and invest overseas.,2
"Union sets Eurostar strike date Eurostar workers will stage a 24-hour walk-out over a pay dispute on August 28, their union announces.",2
India orders Olympic dope probe Sports Minister Sunil Dutt says action will be taken after two weightlifters fail a drugs test at the Athens Olympics.,0
"Lewis drops off pace Denise Lewis makes a stuttering start to the heptathlon, as fellow Briton Kelly Sotherton storms into second place.",1
"China Mobile Suspends Chinadotcom Mobile Services  NEW YORK (Reuters) - Chinadotcom &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=CHINA.O qtype=sym infotype=info qcat=news""&gt;CHINA.O&lt;/A&gt; said on Friday  that its Go2joy mobile messaging unit has been sanctioned by  China Mobile &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=CHL.N qtype=sym infotype=info qcat=news""&gt;CHL.N&lt;/A&gt;, as part of a broad crackdown on  aggressive marketing by it and 21 other companies.",3
"Have Blood, Will Travel The radiation astronauts encounter in deep space could put vital blood-making cells in jeopardy.",3
"Two rebel infiltrators killed, separatists detained in Kashmir (AFP) AFP - Indian troops shot dead two rebels who had infiltrated into Indian Kashmir from the Pakistan-controlled zone, while two separatists and nine other people were detained in the region, officials said.",0
Stumbling over SP2 CNET News.com's Mike Ricciuti says Microsoft has no choice but to get the Windows XP update on solid footing--and soon.,3
"McDonald's serves up film blitz McDonald's takes out ads in the UK to say a film about its food is ""slick"" and ""well-made"" - but unrealistic.",0
"Google Closes Over \$100 After IPO Google Inc #39;s first day as a public company was branded a success by many yesterday. While shares failed to reach the \$135 heights anticipated over recent weeks, the IPO price of \$85 per share was boosted to over \$100 by the end of the day. ",2
"Nortel #39;s new chief gets down to business William Owens, the new chief executive of Nortel Networks Corp., is putting his personal stamp on the organization. ",2
Auto-body chain settles fraud suit An auto-body repair chain with several locations in San Diego County agreed yesterday to pay \$5.8 million to settle a consumer fraud lawsuit alleging that it charged customers for work it never performed. ,2
"Kerry Takes Job Creation Message to NC CHARLOTTE, NC Aug. 20, 2004  Democratic presidential hopeful John Kerry came to the heart of a conservative state hit hard by job losses over the past four years to tout his plan for curbing the export of jobs by cutting corporate taxes and enforcing ...",2
PUC delays decision to shift power costs here San Diego Gas  amp; Electric Co. customers won a reprieve yesterday when the state utilities commission delayed a decision that could shift \$1 billion in crisis-related power costs to local consumers and cause a major rate increase. ,2
"'Final Call' for Rebel Iraqi Cleric Shiite Muslim cleric Moqtada Sadr rejected one of the government's two key demands, increasing the prospect of an intensified military attack against his militia.",0
"Stumbling over SP2 People have Bill Gates all wrong. He doesn #39;t want to rule the world (or at least the computerized portion of it). And although he may secretly hope that all Linux source code spontaneously combusts, that isn #39;t his biggest wish. ",3
"Hollywood stunt pilots hope to snag a falling NASA craft PASADENA  To snag a spacecraft as it plummets to Earth after a three-year mission to collect bits of the sun, NASA has turned to Hollywood stunt pilots. ",3
"Global LCD Oversupply to Peak -Report SEOUL (Reuters) - Excess supplies of large liquid crystal displays (LCDs) are forecast to peak in the third quarter of this year, but will balance out by the fourth, a US research firm said on Friday. ",3
Survey Notes Rise in US Broadband Users The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections. ,3
Napster Jumps on Chart Bandwagon Napster will be launching its own downloaded music chart on Virgin Radio at 7pm on August 29th. The chart will be compiled from the top 20 most popular tracks bought each week from Napster UK service. The chart will also include tracks that have been ...,3
Lindows halts stock release Linux supplier Lindows has announced it has called a halt to the initial public offering of its common stock after filing for registration in April. ,3
"DIY phishing kits found on the internet Do-it-yourself phishing kits are being made available for download free of charge from the internet, security watchers have warned. ",3
"EA game  #39;Madden #39; tops 1.3 million first week  quot;Madden NFL 2005, quot; the latest version of Electronic Arts #39; pro football video game franchise, sold more than 1.3 million copies in its first week of release, the company said Thursday, citing internal figures. ",3
"Pool of utter mix-ups Athens -- Thursday night at the pool featured a disqualification, then a reversal of the disqualification, then protests of the reversal of the disqualification. Not to mention some nationalistic innuendo, a judge with a language barrier he couldn #39;t ...",1
"US gymnast shines ATHENS, Greece -- In the biggest competition of her young life, Carly Patterson made a four-inch balance beam look as wide as a sidewalk. And she danced, leapt and tumbled her way across it Thursday to become only the second American to win ...",1
Brugnetti Strides to First Gold in 20km Walk ATHENS (Reuters) - Italian Ivano Brugnetti strode to victory in the first athletics final of the Athens Olympics on Friday with a commanding performance in the men #39;s 20km walk. ,1
"Have your say John Robertson today spoke of his pride at seeing son Nathan scoop an Olympic silver medal and insisted:  quot;We are definitely celebrating, rather than commiserating. quot; ...",1
"IOA sets up committee to probe dope scandal Athens, Aug 20. (PTI):In a belated damage-control exercise, the Indian Olympic Association today announced setting up of a Committee to probe into the Olympic Games doping scandal and suggest stringent measures to curb the menace. ",1
"FACTBOX-Jonathan Woodgate factbox MADRID, Aug 20 (Reuters) - Factbox on England defender Jonathan Woodgate who will sign for Real Madrid on Saturday after passing a medical on Friday. ",1
British canoe pair lose out ATHENS (Reuters) - Slovakian twins Peter and Pavol Hochschorner have paddled to a stunning victory in the men #39;s two man canoe to retain the title they won in Sydney. ,1
"World News  gt; Indians unfazed by Kathmandu blockade - but panic in India: Kanaiyalal Jiwanlal, a businessman from Valsad in Gujarat, has seen sectarian violence and a killer earthquake devastate parts of the western Indian state. Compared to such upheavals, the blockade of Kathmandu, called by Maoists, holds no terror for him. ",0
"Militants reportedly promise to free kidnapped Western journalist Garen BAGHDAD, Iraq (AP) A top aide to firebrand Shiite cleric Muqtada al-Sadr, who appealed to kidnappers to free a Western journalist, said Friday they had promised to release him. ",0
Israel given double warning over impact of West Bank policies JERUSALEM : The Israeli government was given a double warning over its policies in the West Bank as its top legal officer said it faced a real threat of sanctions over its controversial separation barrier and the United States condemned the latest ...,0
"Tropical storm death toll hits 13 TOKYO, Japan (AP) -- Tropical storm Megi swept over northern Japan on Friday, knocking over a street sign that killed one man, cutting off electricity to 123,000 homes and dumping heavy rains, officials said. ",0
"Pakistan prime minister-designate declared official victor in by-elections ISLAMABAD, Pakistan (AP) - Pakistan #39;s election commission on Friday officially declared Finance Minister Shaukat Aziz victor in two by-elections, paving the way for him to become the next prime minister. ",0
"13 injured in plant fire in Japan TOKYO, Aug. 20 (Xinhuanet) -- Fire broke out Friday at a tire plant belonging to Bridgestone Corp. in Amagi, western Fukuoka Prefecture of Japan, leaving 13 people injured. ",0
"Twenty-Five Hurt as Azores Plane Avoids Collision (Reuters) Reuters - Twenty-five TAP-Air Portugal passengers\and crew were slightly injured when the plane made a hasty\maneuver to avoid a mid-air collision just before landing on an\island in The Azores on Friday, TAP said.",0
"General Growth Properties to Buy Rouse  NEW YORK (Reuters) - General Growth Properties Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GGP.N target=/stocks/quickinfo/fullquote""&gt;GGP.N&lt;/A&gt;, the No. 2 U.S. shopping mall owner, on Friday said it  would buy Rouse Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=RSE.N target=/stocks/quickinfo/fullquote""&gt;RSE.N&lt;/A&gt; for \$7.2 billion, expanding its  holdings of regional shopping centers and commercial property.",2
"UAPB Gets  #36;2.5M Science Grant From NSF (AP) AP - The National Science Foundation has awarded a  #36;2.5 million grant to the University of Arkansas at Pine Bluff to steer minority students into the sciences, math and technology.",3
"Study: Development Endangers Coastal Bays (AP) AP - Maryland's coastal bays support a wide range of aquatic life but are threatened by intense development pressures, according to the first comprehensive study of the chain of shallow bays that separate Ocean City and Assateague Island from the mainland.",3
"Oracle moves to monthly patching schedule Weeks after coming under criticism for sitting on patches for multiple holes in its database software, Oracle Corp. has announced that it is moving to a monthly patch release schedule.",3
"Cherry to launch keyboard for Linux users Linux users in German-speaking countries and the U.K. will have an opportunity to buy keyboards specially designed for the open source operating system in late September, when Cherry GmbH launches what the company claims is the world's first Linux keyboard.",3
"Virtual veins give nurses a hand \A virtual reality hand, complete with vital veins, that ""feels"" could help trainee nurses practise their jabs.",3
"Bill Clinton Helps Launch Search Engine Former United States President Bill Clinton speaks at the conclusion of a forum titled New Thinking on Energy Policy: Meeting the Challenges of Security, Development, and Climate Change, at New York University in New York, Monday, Dec. 6, 2004.",2
"General Growth Properties to Buy Rouse (Reuters) Reuters - General Growth Properties Inc.\(GGP.N), the No. 2 U.S. shopping mall owner, on Friday said it\would buy Rouse Co. (RSE.N) for  #36;7.2 billion, expanding its\holdings of regional shopping centers and commercial property.",2
"Police Investigate Sex Play (Reuters) Reuters - German police are investigating a\Spanish theater troupe under obscenity laws after displays of\graphic sex and bestiality in a controversial play called\""XXX,"" authorities said on Friday.",0
"US, South Korea fail to hammer out deal over troop cut timetable (AFP) AFP - The United States and South Korea failed to hammer out a deal over a timetable for the planned reduction of US troops here, with Seoul asking for the cut to be delayed, officials said.",0
Researchers to Probe Algae on Lake Shore (AP) AP - Researchers are going scuba diving in Lake Michigan later this month to try to learn why an increasing amount of stinky green algae is accumulating on the shore.,3
"Ga. Science Museum to Suspend Operations (AP) AP - After years of declining attendance and contributions, the Science and Technology Museum of Georgia is suspending operations this weekend.",3
"30,000 More Sudanese Threaten to Cross to Chad - UN  GENEVA (Reuters) - Some 30,000 Sudanese, victims of fresh  attacks by Arab militia inside Darfur, have threatened to cross  into Chad, already stretched with 200,000 refugees from the  conflict, the United Nations said Friday.",0
'Miracle baby' home raid in Kenya Kenyan police seize 10 children from an evangelist's  home and quiz his wife over child-trafficking  allegations.,0
"DaVita to acquire Gambro #39;s US clinics for \$3.1bn NEW YORK, December 7 (newratings.com) - DaVita Inc (DVA.NYS) has agreed to acquire Gambros dialysis clinics in the US for \$3.1 billion in cash, a Bloomberg article said today.",2
"Teens Claim to Set New TV-Viewing Record GRAND RAPIDS, Mich. - A pair of teenagers who spent more than two straight days publicly glued to a television set say they have set a new world record for uninterrupted TV viewing...",0
"Al-Sadr Followers Offer to Leave Shrine NAJAF, Iraq - Followers loyal to radical Shiite cleric Muqtada al-Sadr said Friday they were prepared to hand control of the revered Imam Ali Shrine to top Shiite religious authorities, and Iraq's interim prime minister said he would not storm the holy site.    The moves came after a day and night of fighting in Najaf that killed 77 people and wounded 70 others, as al-Sadr militiamen mortared a police station and U.S...",0
Neuros II 20GB HDD music player &lt;strong&gt;&lt;cite&gt;Reg&lt;/cite&gt; Review&lt;/strong&gt; The world's first easily upgradeable MP3 device?,3
Bioenvision Files for Drug OK in Europe (Reuters) Reuters - Bioenvision Inc. (BIVN.O) said on\Friday it has submitted an application to European regulators\to market its experimental leukemia drug.,0
"India cuts duties as inflation hits new high (Reuters) Reuters - India's wholesale price inflation surged to a new 3-1/2-year high of 7.96 percent in the week ended August 7 due to higher energy and manufactured product prices, prompting the government to slash duties on steel.",0
"U.S. Softball Team Posts Shutout No. 7 (AP) AP - Cat Osterman struck out 10 in six innings, Crystl Bustos homered and the United States completed a perfect run through the preliminary round with a 3-0 win over Taiwan on Friday, setting up a U.S.-Australia showdown in the semifinals.",1
Paul Hamm's example PAUL HAMM'S fall and rise are what make the Olympics so much more than a sports event. The US gymnast who spun despair into gold on Wednesday gives hope to the whole human endeavor by defusing the word  quot;loser. quot;,1
"NBC relies on storytelling for continuity The seven-hour time difference between here and Athens creates strange viewing patterns in NBC's all-Olympics-all-the-time world. As host Bob Costas said in signing off Wednesday at midnight Boston time (7 a.m. Athens time):  quot;Good night, good morning . . . take your choice. quot;",1
"This weekend on TV, radio TODAY AUTO RACING 1 p.m. -- NASCAR Busch Series Cabela's 250 qualifying at Brooklyn, Mich., Speed Channel 3 p.m. -- NASCAR Nextel Cup GFS Marketplace 400 qualifying at Brooklyn, Mich., TNT LITTLE LEAGUE BASEBALL 1 p.m. -- World Series: Midwest vs. Southeast at Williamsport, Pa., ESPN 5 p.m. -- World Series: Latin America vs. Canada at Williamsport, Pa., ESPN2 8 ...",1
"Russia blocks bid by US Russia is one of the biggest, most powerful men's volleyball teams in the world. Already well aware, the United States received another reminder.",1
"Late surge lifts US past Aussies The Mason's Union membership cards should be arriving any day now, but while they wait for them to be distributed, the United States men's basketball team was able to concoct a winning formula by relying on their unquestioned athletic superiority over the Australians yesterday.",1
Story has familiar ring The United States Boxing team isn't fighting its opponents any more. It's fighting self-doubt.,1
"Fencer Smart can't find winning touch Twice Keeth Smart charged, his opponent attacked and both lights went off. Twice, Smart was left standing on the strip, helmet in hand, after American losses.",1
"Finally, events are in track spotlight After a week of swimming, gymnastics, synchronized diving, and beach volleyball, the Olympic menu will offer a steady diet of its bread-and-butter sport beginning this morning.",1
Cannons' Gill fit for playoffs The Boston Cannons lost their last regular-season game but it really didn't matter. They had already clinched a spot in the Major League Lacrosse playoffs. What mattered was that attackman Conor Gill went down with a left knee injury in the fourth quarter and was out for the rest of the game.,1
"Transactions BASEBALL Major League Baseball: Suspended Chicago White Sox manager Ozzie Guillen for two games and fined him an undisclosed amount for his comments to the media regarding umpire Hunter Wendelstedt. Major League Owners: Voted to extend the contract of Bud Selig, commissioner, for three years through 2009. Chicago (NL): Signed INF Neifi Perez to a minor league contract and assigned ...",1
"A winning situation Pleasantly Perfect lost his last race, but that didn't diminish his standing as the top handicap runner in the country. It will take more than one defeat to knock the horse who won the \$4 million Breeders' Cup Classic in October and the \$6 million Dubai World Cup in March off his perch. He has a chance to get back ...",1
"Entries just can't keep pace As expected, none of the four United States entries survived yesterday's second set of Olympic rowing semifinals, leaving just four boats -- the men's and women's eights, the men's double sculls and the women's quadruple sculls -- going for medals this weekend, five fewer than in Sydney four years ago.",1
"Peirsol golden in beating field, controversy By the time Aaron Peirsol made his last turn and headed into the final 50 meters of the 200 backstroke, he had a body-length lead and was chasing his own world record en route to his second gold of the Games.",1
Israel court orders barrier reply Israel's High Court orders the government to respond to a World Court ruling on the West Bank barrier.,0
"Oil Prices Are at New High, Over \$49  LONDON (Reuters) - Oil prices raced to fresh highs on  Friday, carrying U.S. crude over \$49 a barrel, driven by  escalating violence in Iraq and unabated fuel demand growth  from China and India.",2
"Report: Johnson  amp; Johnson in talks to buy Guidant Johnson  amp; Johnson (JNJ), the drug and health care products company, is reportedly in advanced negotiations to buy Guidant (GDT), a leading maker of devices to treat heart and circulatory illnesses, for more than \$24 billion.",2
"Stunt pilots to hook falling stardust sample A piece of the Sun is set to fall to Earth and be captured by Hollywood stunt pilots in a tricky mid-air manoeuvre, NASA announced on Thursday. ",3
"Oracle moves to monthly patching schedule Weeks after coming under criticism for sitting on patches for multiple holes in its database software, Oracle Corp. has announced that it is moving to a monthly patch release schedule. ",3
Seiko Epson unveil updated micro flying robot Seiko Epson have unveiled their latest wireless flying micro-robot named the FR-II. The successor to the FR robot the latest micromechatronic contraption has a number of improvements. It is 2.3g heavier than the original FR at 12.3g but does away with the ...,3
"Gateway spreads out at retail Gateway computers will be more widely available at Office Depot, in the PC maker #39;s latest move to broaden distribution at retail stores since acquiring rival eMachines this year. ",3
"For Peirsol, a DQ, a wait  amp; a reward ATHENS -- The celebration had begun for Aaron Peirsol. He had just become the fifth person in Olympic history to win both backstroke events, adding the 200-meter race to his 100 win from earlier in the week. ",1
"Woodgate to join Real after passing medical MADRID, Aug 20 (Reuters) - Newcastle United defender Jonathan Woodgate will sign for Real Madrid after passing a medical on Friday, joining the Spanish club on a four-year deal for a reported 20 million euros (\$24.74 million). ",1
"Judge rejects injunction by organizers over use of Olympic symbols The local issue of Playboy remained on newsstands Friday, after a judge rejected a request for a temporary injunction filed by Athens Games #39; organizers over the magazine #39;s use of Olympic symbols in a photo spread. ",1
Greeks deny failed drug test reports ATHENS (Reuters) - Greek Olympics officials say they are unaware of any team member failing a drugs test after media reports that the International Olympic Committee had found a Greek competitor had taken banned substances. ,1
Fergie #39;s View: Norwich Sir Alex Ferguson faced another nail-biting few days this week as ten of his depleted squad went out on international duty. ,1
"USA plays inspired, but falls to No. 1 Hungary in water polo ATHENS, Greece  With flag-waving, chanting Hungarians creating a chaotic atmosphere at the Olympic Aquatic Center yesterday morning, a young water polo team from the United States discovered something about itself. ",1
"Men #39;s C2 Canoe Double: Slovakian twins repeat as gold medallists ATHENS, 20 August - Slovakian twins Pavol and Peter HOCHSCHORNER won their second consecutive gold medal in the Men #39;s C2. ",1
"S.Korea, US End Troop Cut Talks Without Agreement SEOUL (Reuters) - South Korea and the United States closed a round of defense talks in Seoul on Friday aimed at scheduling a reduction of US troops on the Korean peninsula without agreeing on the timeline of the realignment. ",0
"China: Deadly Bird Flu Strain Found in Pigs Chinese scientists say they have discovered a deadly strain of the bird flu virus in pigs. Speaking at an international conference on avian flu and SARS in Beijing Friday, Chinese animal research facility official, Chen Hualan said the deadly H5N1 virus ...",0
"Korea #39;s tortured reckoning with collaborators It has only just begun and already South Korea #39;s program of historical reckoning of the often brutal Japanese occupation and colonization has produced its first victim. With no small amount of irony, it was the chairman of the governing ...",0
"China hands out  quot;green card, quot; winning acclaim of foreigners BEIJING, Aug. 20 (Xinhuanet) -- China is granting some foreigners permanent residence in the country with a  quot;green card, quot; a credit card-sized photo ID that was revealed to the public at a press conference here Friday. ",0
"Earnings alert: Novell sees weakness in IT spending Plus: Salesforce reports rise in profit...Nortel to lay off 3,500...Intuit posts loss while revenue rises...BEA earnings rise amid internal turmoil.",3
Briefly: Mitsubishi expands solar production roundup Plus: KDE updates Linux desktop...EA to take World Cup soccer to Xbox...IBM chalks up two health care wins.,3
"Oracle puts patches on a schedule Following Microsoft's lead, software maker opts to issue fixes on a monthly timetable. But does that make customers more secure?",3
"Oil Tops \$49 On Renewed Iraq Violence LONDON (Reuters) - Global oil prices raced to fresh highs on Friday, carrying US crude close to \$49.16 a barrel up 46 cents, driven by escalating violence in Iraq and unabated demand growth from China and India. ",2
"This unconventional IPO has a familiar ring Google, like so many dot-coms before it, came roaring out of the IPO gate Thursday priced at the low end of expectations and promptly surged in value as investors piled onto the much-hyped share offering. ",2
"Scandal-hit Nortel to make worker cuts NORTEL Networks plans to slash its workforce by 3500, or ten per cent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits. ",2
"Before the Bell- Rouse Co. shares jump 32 percent NEW YORK, Aug 20 (Reuters) - Shares of The Rouse Co. (RSE.N: Quote, Profile, Research) jumped before the bell after General Growth Properties Inc. (GGP.N: Quote, Profile, Research) , the No. 2 US shopping mall owner, on Friday said it would buy Rouse for ...",2
"Update 1: Mylan Comments on Icahn Clearance Mylan Laboratories Inc., the largest US maker of generic drugs, cautioned investors Friday that Thursday #39;s jump in share price was likely driven by investor Carl Icahn #39;s clearance to buy a large amount of company stock and fails to reflect  quot;negative ...",2
